id;sku;title;price;key;namespace;type;value;__parentId;product_id;title;totalInventory;totalVariants;mediaCount;sku_2
gid://shopify/ProductVariant/46393548407079;AN03453-10;10;19400.0;;;;;;gid://shopify/Product/8582669238567;Anel Rock Star De Ouro Branco 18K E Ametista E Diamante;0.0;13.0;0.0;AN03453
gid://shopify/ProductVariant/46393549259047;AN03472-10;10;17500.0;;;;;;gid://shopify/Product/8582669304103;Anel Rock Star De Ouro Branco 18K E Topázio E Diamante;1.0;13.0;0.0;AN03472
gid://shopify/ProductVariant/46393550143783;AN03496-10;10;26000.0;;;;;;gid://shopify/Product/8582669435175;Anel Rock Star De Ouro Branco 18K E Kunzita E Diamante;0.0;13.0;0.0;AN03496
gid://shopify/ProductVariant/46393550569767;AN03497-10;10;22900.0;;;;;;gid://shopify/Product/8582669631783;Anel Rock Star | Ouro Branco 18K com Kunzita e Diamantes;0.0;13.0;1.0;AN03497
gid://shopify/ProductVariant/46393551880487;AN03515-10;10;20000.0;;;;;;gid://shopify/Product/8582669762855;Anel Rock Star De Ouro Branco 18K E Topázio E Diamante;1.0;13.0;0.0;AN03515
gid://shopify/ProductVariant/46393555321127;AN03546-10;10;17200.0;;;;;;gid://shopify/Product/8582669926695;Anel Rock Star De Ouro Branco 18K E Topázio E Diamante;0.0;13.0;0.0;AN03546
gid://shopify/ProductVariant/46496629817639;BR06266T;Default Title;42000.0;;;;;;gid://shopify/Product/8608703316263;Brinco Celebrate De Ouro Branco 18K E Diamante E Esmeralda;1.0;1.0;0.0;BR06266T
gid://shopify/ProductVariant/46496637780263;BR04585T;Default Title;19000.0;;;;;;gid://shopify/Product/8608707641639;Brinco Brasil | Ouro Branco 18K Com Ródio Negro E Turmalinas;1.0;1.0;1.0;BR04585T
gid://shopify/ProductVariant/46496638009639;BR06424T;Default Title;90000.0;;;;;;gid://shopify/Product/8608707871015;Brinco Celebrate | Ouro Amarelo e Branco 18K com Diamantes e Esmeraldas.;1.0;1.0;1.0;BR06424T
gid://shopify/ProductVariant/46496804372775;BR06383T;Default Title;91000.0;;;;;;gid://shopify/Product/8608784843047;Brinco Celebrate | Ouro Branco 18K com Diamantes e Turmalinas Paraíba;1.0;1.0;1.0;BR06383T
gid://shopify/ProductVariant/46496804667687;BR06475T;Default Title;125000.0;;;;;;gid://shopify/Product/8608785105191;Brinco Celebrate De Ouro Branco 18K E Diamante E Rubi;0.0;1.0;0.0;BR06475T
gid://shopify/ProductVariant/46496805060903;BR02815T;Default Title;12500.0;;;;;;gid://shopify/Product/8608785498407;Brinco Especial De Ouro Branco 18K E Diamante Negro;5.0;1.0;0.0;BR02815T
gid://shopify/ProductVariant/46496805355815;BR06083T;Default Title;9000.0;;;;;;gid://shopify/Product/8608785793319;Brinco Ear Cuff Especial De Ouro Branco 18K Com Rodio Negro E Rubi;0.0;1.0;0.0;BR06083T
gid://shopify/ProductVariant/46496805585191;BR06448T;Default Title;25000.0;;;;;;gid://shopify/Product/8608786022695;Brinco Especial De Ouro Branco 18K E Diamante;0.0;1.0;0.0;BR06448T
gid://shopify/ProductVariant/46496805880103;BR05712T;Default Title;391000.0;;;;;;gid://shopify/Product/8608786317607;Brinco Especial De Ouro Branco 18K Com Rodio Negro E Diamante E Rubi;1.0;1.0;0.0;BR05712T
gid://shopify/ProductVariant/46496806109479;BR05735T;Default Title;61000.0;;;;;;gid://shopify/Product/8608786546983;Brinco Especial De Ouro Branco 18K Com Rodio Negro E Esmeralda;1.0;1.0;0.0;BR05735T
gid://shopify/ProductVariant/46496806600999;BR05922T;Default Title;47000.0;;;;;;gid://shopify/Product/8608786776359;Brinco Especial De Ouro Branco 18K Com Rodio Negro E Safira;1.0;1.0;2.0;BR05922T
gid://shopify/ProductVariant/46496806764839;BR06123T;Default Title;380000.0;;;;;;gid://shopify/Product/8608786972967;Brinco Especial De Ouro Branco 18K Com Rodio Negro E Diamante E Esmeralda;1.0;1.0;0.0;BR06123T
gid://shopify/ProductVariant/46496806928679;BR06127T;Default Title;149000.0;;;;;;gid://shopify/Product/8608787169575;Brinco Especial De Ouro Rosa 18K E Rubi;0.0;1.0;0.0;BR06127T
gid://shopify/ProductVariant/46496807125287;BR06140T;Default Title;171600.0;;;;;;gid://shopify/Product/8608787300647;Brinco Especial De Ouro Branco 18K Com Rodio Negro E Esmeralda;0.0;1.0;0.0;BR06140T
gid://shopify/ProductVariant/46496807649575;BR06146T;Default Title;70700.0;;;;;;gid://shopify/Product/8608787530023;Brinco Especial De Ouro Branco 18K Com Rodio Negro E Esmeralda;0.0;1.0;0.0;BR06146T
gid://shopify/ProductVariant/46496808042791;BR06148T;Default Title;8400.0;;;;;;gid://shopify/Product/8608787759399;Brinco Especial De Ouro Branco 18K Com Rodio Negro E Esmeralda;0.0;1.0;0.0;BR06148T
gid://shopify/ProductVariant/46496808239399;BR06201T;Default Title;280300.0;;;;;;gid://shopify/Product/8608787890471;Brinco Especial De Ouro Amarelo E Branco 18K E Diamante E Esmeralda;1.0;1.0;0.0;BR06201T
gid://shopify/ProductVariant/46496808468775;BR06220T;Default Title;7000.0;;;;;;gid://shopify/Product/8608788119847;Brinco Especial De Ouro Branco 18K Com Rodio Negro E Safira;0.0;1.0;0.0;BR06220T
gid://shopify/ProductVariant/46496808698151;BR06514T;Default Title;19000.0;;;;;;gid://shopify/Product/8608788349223;Brinco Especial De Ouro Branco 18K Com Rodio Negro E Esmeralda;0.0;1.0;0.0;BR06514T
gid://shopify/ProductVariant/46496808993063;BR06564T;Default Title;6900.0;;;;;;gid://shopify/Product/8608788480295;Brinco Especial De Ouro Branco 18K Com Rodio Negro E Esmeralda;0.0;1.0;2.0;BR06564T
gid://shopify/ProductVariant/46496809255207;BR06565T;Default Title;4500.0;;;;;;gid://shopify/Product/8608788676903;Brinco Especial De Ouro Branco 18K Com Rodio Negro E Esmeralda;0.0;1.0;0.0;BR06565T
gid://shopify/ProductVariant/46496809386279;BR06566T;Default Title;12500.0;;;;;;gid://shopify/Product/8608788775207;Brinco Especial De Ouro Branco 18K Com Rodio Negro E Esmeralda;0.0;1.0;0.0;BR06566T
gid://shopify/ProductVariant/46496810107175;BR05587T;Default Title;15200.0;;;;;;gid://shopify/Product/8608789201191;Brinco Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante E Esmeralda;5.0;1.0;0.0;BR05587T
gid://shopify/ProductVariant/46496810500391;BR06139T;Default Title;33000.0;;;;;;gid://shopify/Product/8608789430567;Brinco Ear Cuff Maes 2013 De Ouro Branco 18K Com Rodio Negro E Esmeralda;1.0;1.0;0.0;BR06139T
gid://shopify/ProductVariant/46496810729767;BR06288T;Default Title;11000.0;;;;;;gid://shopify/Product/8608789594407;Brinco Rock Star De Ouro Branco 18K Com Rodio Negro E Diamante E Safira;5.0;1.0;0.0;BR06288T
gid://shopify/ProductVariant/46496810926375;BR05297T;Default Title;1950.0;;;;;;gid://shopify/Product/8608789758247;Brinco Tlj De Ouro Branco 18K Com Rodio Negro E Diamante;5.0;1.0;0.0;BR05297T
gid://shopify/ProductVariant/46496811188519;BR05397T;Default Title;14200.0;;;;;;gid://shopify/Product/8608789987623;Brinco Ear Cuff Universo | Ouro Branco 18K Com Ródio Negro E Diamantes;6.0;1.0;1.0;BR05397T
gid://shopify/ProductVariant/46496811581735;BR03909T;Default Title;33000.0;;;;;;gid://shopify/Product/8608790184231;Brinco Ear Cuff Universo De Ouro Branco 18K Com Rodio Negro E Turmalina Paraiba;1.0;1.0;0.0;BR03909T
gid://shopify/ProductVariant/46496811778343;CL04100;Default Title;8300.0;;;;;;gid://shopify/Product/8608790348071;Colar Choker De Ouro Branco 18K Com Rodio Negro E Diamante;0.0;1.0;1.0;CL04100
gid://shopify/ProductVariant/46496811942183;CL04574;Default Title;82000.0;;;;;;gid://shopify/Product/8608790479143;Colar Clássico De Ouro Branco 18K E Diamante;5.0;1.0;0.0;CL04574
gid://shopify/ProductVariant/46496812138791;CL04599;Default Title;55000.0;;;;;;gid://shopify/Product/8608790642983;Colar Clássico De Ouro Branco 18K Com Rodio Negro E Diamante;5.0;1.0;0.0;CL04599
gid://shopify/ProductVariant/46496812335399;CL04471;Default Title;132000.0;;;;;;gid://shopify/Product/8608790839591;Colar Clássico De Ouro Branco 18K E Diamante;0.0;1.0;0.0;CL04471
gid://shopify/ProductVariant/46496812499239;CL04601;Default Title;41000.0;;;;;;gid://shopify/Product/8608791003431;Colar Clássico De Ouro Branco 18K Com Rodio Negro E Diamante Negro;6.0;1.0;1.0;CL04601
gid://shopify/ProductVariant/46496812695847;CL04612;Default Title;10200.0;;;;;;gid://shopify/Product/8608791134503;Colar Especial De Ouro Branco 18K Com Rodio Negro E Turmalina Paraiba;5.0;1.0;0.0;CL04612
gid://shopify/ProductVariant/46496812794151;CL04154;Default Title;51000.0;;;;;;gid://shopify/Product/8608791232807;Colar Especial De Ouro Branco 18K Com Rodio Negro E Safira;0.0;1.0;1.0;CL04154
gid://shopify/ProductVariant/46496813121831;CL00774;Default Title;16000.0;;;;;;gid://shopify/Product/8608791429415;Colar Especial De Ouro Branco 18K Com Rodio Negro E Diamante E Turmalina Paraiba;0.0;1.0;0.0;CL00774
gid://shopify/ProductVariant/46496813908263;CL02027;Default Title;48000.0;;;;;;gid://shopify/Product/8608791757095;Colar Especial De Ouro Branco 18K Com Rodio Negro E Esmeralda;0.0;1.0;0.0;CL02027
gid://shopify/ProductVariant/46496814367015;CL02030;Default Title;140000.0;;;;;;gid://shopify/Product/8608791953703;Colar Especial De Ouro Branco 18K Com Rodio Negro E Esmeralda;1.0;1.0;0.0;CL02030
gid://shopify/ProductVariant/46496814596391;CL03882;Default Title;31000.0;;;;;;gid://shopify/Product/8608792150311;Colar Especial De Ouro Branco 18K Com Rodio Negro E Rubi;1.0;1.0;0.0;CL03882
gid://shopify/ProductVariant/46496814989607;CL04482;Default Title;34000.0;;;;;;gid://shopify/Product/8608792445223;Colar Especial De Ouro Branco 18K Com Rodio Negro E Esmeralda;0.0;1.0;0.0;CL04482
gid://shopify/ProductVariant/46496815120679;CL04606;Default Title;45000.0;;;;;;gid://shopify/Product/8608792576295;Colar Especial De Ouro Branco 18K Com Rodio Negro E Diamante Negro;1.0;1.0;0.0;CL04606
gid://shopify/ProductVariant/46496815612199;CL03749;P;16000.0;;;;;;gid://shopify/Product/8608792969511;Colar Love Ny De Ouro Amarelo 18K E Diamante - P;5.0;3.0;2.0;CL03749
gid://shopify/ProductVariant/46496816169255;CL01407;Default Title;34000.0;;;;;;gid://shopify/Product/8608793493799;Colar Pura De Ouro Branco 18K Com Rodio Negro E Rubi;1.0;1.0;1.0;CL01407
gid://shopify/ProductVariant/46496818135335;CL04438;Default Title;35000.0;;;;;;gid://shopify/Product/8608793755943;Colar Pura De Ouro Branco 18K Com Rodio Negro E Turmalina Paraiba;0.0;1.0;0.0;CL04438
gid://shopify/ProductVariant/46496821412135;CO01292;Default Title;5600.0;;;;;;gid://shopify/Product/8608793952551;Colar Tlj De Ouro Branco 18K E Diamante;6.0;1.0;0.0;CO01292
gid://shopify/ProductVariant/46496821805351;CO00012;Default Title;1800.0;;;;;;gid://shopify/Product/8608794247463;Corrente Clássico De Ouro Branco 18K Com Rodio Negro;5.0;1.0;0.0;CO00012
gid://shopify/ProductVariant/46496822853927;CO01297;Default Title;2500.0;;;;;;gid://shopify/Product/8608794542375;Corrente Clássico De Ouro Amarelo 18K;5.0;1.0;0.0;CO01297
gid://shopify/ProductVariant/46496823017767;CO01322;Default Title;2500.0;;;;;;gid://shopify/Product/8608794673447;Corrente Clássico De Ouro Branco 18K Com Rodio Negro;5.0;1.0;2.0;CO01322
gid://shopify/ProductVariant/46496823214375;CO01320;Default Title;2500.0;;;;;;gid://shopify/Product/8608794837287;Corrente Clássico De Ouro Branco 18K;6.0;1.0;2.0;CO01320
gid://shopify/ProductVariant/46496823410983;CO0746;Default Title;1800.0;;;;;;gid://shopify/Product/8608795033895;Corrente Clássico De Ouro Rosa 18K;2.0;1.0;0.0;CO0746
gid://shopify/ProductVariant/46496823574823;CO00021;Default Title;1800.0;;;;;;gid://shopify/Product/8608795164967;Corrente Clássico De Ouro Rosa 18K;7.0;1.0;2.0;CO00021
gid://shopify/ProductVariant/46496823836967;CO01319;Default Title;1800.0;;;;;;gid://shopify/Product/8608795328807;Corrente Clássico De Ouro Branco 18K Com Rodio Negro;6.0;1.0;2.0;CO01319
gid://shopify/ProductVariant/46496824131879;CO01321;Default Title;2500.0;;;;;;gid://shopify/Product/8608795394343;Corrente Clássico De Ouro Rosa 18K;6.0;1.0;0.0;CO01321
gid://shopify/ProductVariant/46496824361255;BR06458T;P;3900.0;;;;;;gid://shopify/Product/8608795590951;Piercing Savage De Ouro Branco 18K Com Rodio Negro E Esmeralda - P;5.0;1.0;1.0;BR06458T
gid://shopify/ProductVariant/46496824623399;BR06456T;P;3400.0;;;;;;gid://shopify/Product/8608795820327;Piercing Savage De Ouro Branco 18K Com Ródio Negro E Diamante Negro - P;6.0;1.0;1.0;BR06456T
gid://shopify/ProductVariant/46496824754471;BR06462T;P;2500.0;;;;;;gid://shopify/Product/8608795951399;Piercing Savage De Ouro Branco 18K Com Ródio Negro E Rubi - P;5.0;1.0;1.0;BR06462T
gid://shopify/ProductVariant/46496824918311;PI01468;Default Title;52000.0;;;;;;gid://shopify/Product/8608796049703;Pingente Celebrate De Ouro Branco 18K E Esmeralda;1.0;1.0;0.0;PI01468
gid://shopify/ProductVariant/46496827506983;PI01405;G;1700.0;;;;;;gid://shopify/Product/8608797688103;Pingente Rock Chain De Prata Com Ouro Amarelo - G;0.0;1.0;0.0;PI01405
gid://shopify/ProductVariant/46496827703591;PI01414;P;1700.0;;;;;;gid://shopify/Product/8608797851943;Pingente Rock Chain De Prata Com Ouro Amarelo - P;1.0;1.0;0.0;PI01414
gid://shopify/ProductVariant/46496829341991;PI01458;P;700.0;;;;;;gid://shopify/Product/8608798998823;Pingente Rock Chain De Prata Com Ouro Amarelo E Quartzo Negro - P;1.0;1.0;0.0;PI01458
gid://shopify/ProductVariant/46496830161191;PI01459;P;650.0;;;;;;gid://shopify/Product/8608799555879;Pingente Rock Chain De Prata Com Ouro Amarelo E Quartzo Negro - P;1.0;1.0;0.0;PI01459
gid://shopify/ProductVariant/46496833208615;PU01260T;Default Title;20500.0;;;;;;gid://shopify/Product/8608800669991;Pulseira Clássico De Ouro Branco 18K E Diamante Negro;5.0;1.0;0.0;PU01260T
gid://shopify/ProductVariant/46496833405223;PU01212T;Default Title;27000.0;;;;;;gid://shopify/Product/8608800866599;Pulseira Clássico De Ouro Branco 18K E Diamante Negro;5.0;1.0;0.0;PU01212T
gid://shopify/ProductVariant/46496833700135;PU01992T;Default Title;20500.0;;;;;;gid://shopify/Product/8608801128743;Pulseira Clássico De Ouro Branco 18K E Diamante Negro;6.0;1.0;1.0;PU01992T
gid://shopify/ProductVariant/46496833863975;PU02034T;Default Title;22700.0;;;;;;gid://shopify/Product/8608801259815;Pulseira Clássico De Ouro Branco 18K Com Rodio Negro E Esmeralda;5.0;1.0;0.0;PU02034T
gid://shopify/ProductVariant/46496834027815;PU02062T;Default Title;19000.0;;;;;;gid://shopify/Product/8608801423655;Pulseira Clássico De Ouro Branco 18K E Diamante Negro;5.0;1.0;1.0;PU02062T
gid://shopify/ProductVariant/46496834191655;PU01003;Default Title;140000.0;;;;;;gid://shopify/Product/8608801554727;Pulseira Clássico De Ouro Branco 18K E Diamante;1.0;1.0;1.0;PU01003
gid://shopify/ProductVariant/46496834879783;PU01323T;Default Title;21800.0;;;;;;gid://shopify/Product/8608801751335;Pulseira Clássico De Ouro Branco 18K Com Rodio Negro E Safira;5.0;1.0;2.0;PU01323T
gid://shopify/ProductVariant/46496835469607;PU01435T;Default Title;99000.0;;;;;;gid://shopify/Product/8608801980711;Pulseira Clássico De Ouro Branco 18K E Diamante Negro;0.0;1.0;2.0;PU01435T
gid://shopify/ProductVariant/46496835764519;PU01626T;Default Title;47500.0;;;;;;gid://shopify/Product/8608802242855;Pulseira Clássico De Ouro Branco 18K E Diamante Negro;6.0;1.0;1.0;PU01626T
gid://shopify/ProductVariant/46496836682023;PU02047T;Default Title;43840.0;;;;;;gid://shopify/Product/8608802341159;Pulseira Clássico De Ouro Branco 18K Com Rodio Negro E Diamante Negro;0.0;1.0;1.0;PU02047T
gid://shopify/ProductVariant/46496836911399;PU02048T;Default Title;114000.0;;;;;;gid://shopify/Product/8608802537767;Pulseira Clássico De Ouro Branco 18K Com Rodio Negro E Diamante Negro;1.0;1.0;1.0;PU02048T
gid://shopify/ProductVariant/46496837271847;PU01986T;Default Title;60500.0;;;;;;gid://shopify/Product/8608802865447;Pulseira Especial De Ouro Branco 18K E Diamante;0.0;1.0;0.0;PU01986T
gid://shopify/ProductVariant/46496837501223;PU02064T;Default Title;85000.0;;;;;;gid://shopify/Product/8608803062055;Pulseira Especial De Ouro Branco 18K E Diamante;1.0;1.0;1.0;PU02064T
gid://shopify/ProductVariant/46496837599527;PU02071T;Default Title;77000.0;;;;;;gid://shopify/Product/8608803160359;Pulseira Especial De Ouro Branco 18K Com Rodio Negro E Esmeralda;0.0;1.0;1.0;PU02071T
gid://shopify/ProductVariant/46496837992743;PU02072T;Default Title;110000.0;;;;;;gid://shopify/Product/8608803520807;Pulseira Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante E Esmeralda;1.0;1.0;0.0;PU02072T
gid://shopify/ProductVariant/46496838549799;PU01654T;P;4400.0;;;;;;gid://shopify/Product/8608803684647;Pulseira Orquidea De Prata Com Rodio Negro E Diamante - P;5.0;1.0;2.0;PU01654T
gid://shopify/ProductVariant/46497001636135;BR05246T;Default Title;109500.0;;;;;;gid://shopify/Product/8608879870247;Brinco I Don't Care De Ouro Branco 18K Com Ródio Negro E Esmeralda;1.0;1.0;1.0;BR05246T
gid://shopify/ProductVariant/46497001767207;BR06124T;Default Title;133000.0;;;;;;gid://shopify/Product/8608879968551;Brinco Dont Care De Ouro Branco 18K Com Rodio Negro E Esmeralda;0.0;1.0;0.0;BR06124T
gid://shopify/ProductVariant/46497001963815;BR06467T;Default Title;24000.0;;;;;;gid://shopify/Product/8608880132391;Brinco Ear Cuff Dont Care De Ouro Branco 18K Com Rodio Negro E Esmeralda;0.0;1.0;0.0;BR06467T
gid://shopify/ProductVariant/46497002127655;BR06113T;Default Title;2200.0;;;;;;gid://shopify/Product/8608880263463;Brinco Especial De Ouro Rosa 18K E Diamante Solitario;6.0;1.0;0.0;BR06113T
gid://shopify/ProductVariant/46497002357031;BR06112T;Default Title;950.0;;;;;;gid://shopify/Product/8608880460071;Brinco Especial De Ouro Rosa 18K E Diamante Solitario;6.0;1.0;0.0;BR06112T
gid://shopify/ProductVariant/46497002684711;BR05968T;Default Title;9200.0;;;;;;gid://shopify/Product/8608880656679;Brinco Especial De Ouro Branco 18K E Diamante Solitario;5.0;1.0;0.0;BR05968T
gid://shopify/ProductVariant/46497002815783;BR05975T;Default Title;13000.0;;;;;;gid://shopify/Product/8608880754983;Brinco Especial De Ouro Branco 18K E Diamante Solitario;5.0;1.0;0.0;BR05975T
gid://shopify/ProductVariant/46497002979623;BR06446T;Default Title;18000.0;;;;;;gid://shopify/Product/8608880918823;Brinco Especial De Ouro Branco 18K E Diamante Solitario;0.0;1.0;0.0;BR06446T
gid://shopify/ProductVariant/46497003274535;BR04407T;Default Title;23500.0;;;;;;gid://shopify/Product/8608881115431;Brinco Especial De Ouro Branco 18K Com Rodio Negro E Diamante Solitario;0.0;1.0;0.0;BR04407T
gid://shopify/ProductVariant/46497003438375;BR04430T;Default Title;31000.0;;;;;;gid://shopify/Product/8608881246503;Brinco Especial De Ouro Branco 18K Com Rodio Negro E Diamante Solitario;0.0;1.0;0.0;BR04430T
gid://shopify/ProductVariant/46497003569447;BR05164T;G;175000.0;;;;;;gid://shopify/Product/8608881410343;Brinco Especial De Ouro Branco 18K E Diamante Solitario - G;1.0;1.0;1.0;BR05164T
gid://shopify/ProductVariant/46497003897127;BR05672T;Default Title;45000.0;;;;;;gid://shopify/Product/8608881574183;Brinco Especial De Ouro Branco 18K E Diamante Solitario;0.0;1.0;1.0;BR05672T
gid://shopify/ProductVariant/46497004060967;BR05748T;Default Title;206000.0;;;;;;gid://shopify/Product/8608881705255;Brinco Especial De Ouro Branco 18K E Diamante Solitario;0.0;1.0;0.0;BR05748T
gid://shopify/ProductVariant/46497004224807;BR06199T;Default Title;139000.0;;;;;;gid://shopify/Product/8608881869095;Brinco Especial De Ouro Branco 18K E Diamante Solitario;0.0;1.0;0.0;BR06199T
gid://shopify/ProductVariant/46497004486951;BR06511T;Default Title;18600.0;;;;;;gid://shopify/Product/8608882065703;Brinco Especial De Ouro Branco 18K E Diamante Solitario;1.0;1.0;0.0;BR06511T
gid://shopify/ProductVariant/46497004847399;CL04151;Default Title;55000.0;;;;;;gid://shopify/Product/8608882327847;Colar Especial De Ouro Branco 18K E Diamante Solitario;0.0;1.0;1.0;CL04151
gid://shopify/ProductVariant/46497005044007;CL04609;Default Title;11000.0;;;;;;gid://shopify/Product/8608882491687;Colar Especial De Ouro Branco 18K E Diamante Solitario;1.0;1.0;0.0;CL04609
gid://shopify/ProductVariant/46497005666599;PU01568T;Default Title;149000.0;;;;;;gid://shopify/Product/8608882622759;Pulseira Clássico De Ouro Branco 18K E Diamante Solitario;1.0;1.0;1.0;PU01568T
gid://shopify/ProductVariant/46497005764903;PU01753T;Default Title;55000.0;;;;;;gid://shopify/Product/8608882688295;Pulseira Clássico De Ouro Branco 18K E Diamante Solitario;5.0;1.0;1.0;PU01753T
gid://shopify/ProductVariant/46497006420263;PU01769T;Default Title;43000.0;;;;;;gid://shopify/Product/8608882852135;Pulseira Clássico De Ouro Branco 18K Com Rodio Negro E Diamante Solitario;5.0;1.0;0.0;PU01769T
gid://shopify/ProductVariant/46497006682407;PU01320T;Default Title;35000.0;;;;;;gid://shopify/Product/8608883048743;Pulseira Clássico De Ouro Branco 18K E Diamante Solitario;6.0;1.0;1.0;PU01320T
gid://shopify/ProductVariant/46497006780711;PU01537T;Default Title;32000.0;;;;;;gid://shopify/Product/8608883147047;Pulseira Clássico De Ouro Branco 18K Com Rodio Negro E Diamante Solitario;6.0;1.0;1.0;PU01537T
gid://shopify/ProductVariant/46497006944551;PU02061T;Default Title;275000.0;;;;;;gid://shopify/Product/8608883310887;Pulseira Clássico De Ouro Branco 18K E Diamante Solitario;1.0;1.0;1.0;PU02061T
gid://shopify/ProductVariant/46497007075623;PU02070T;Default Title;42000.0;;;;;;gid://shopify/Product/8608883409191;Pulseira Clássico De Ouro Branco 18K E Diamante Solitario;0.0;1.0;1.0;PU02070T
